OPERATEUR;FILIERE;Année;code region;Nom Région;CODE CATEGORIE CONSOMMATION;CODE GRAND SECTEUR;CODE SECTEUR NAF2;Nb sites;Conso totale (MWh);Conso moyenne (MWh);Nombre de mailles secretisées;Part thermosensible (%);Conso totale à usages thermosensibles (MWh);Conso totale à usages non thermosensibles (MWh);Thermosensibilité totale (kWh DJU);Conso totale corrigée de l'aléa climatique à usages thermosensibles (MWh);Conso moyenne à usages thermosensibles (MWh);Conso moyenne à usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh DJU);Conso moyenne corrigée de l'aléa climatique à usages thermosensibles (MWh);DJU à TR;DJU à TN;Nombre d'habitants;Taux de logements collectifs;Taux de résidences principales;Superficie des logements <30 m2;Superficie des logements 30 à 40 m2;Superficie des logements 40 à 60 m2;Superficie des logements 60 à 80 m2;Superficie des logements 80 à 100 m2;Superficie des logements >100 m2;Résidences principales avant 1919;Résidences principales de 1919 à 1945;Résidences principales de 1946 à 1970;Résidences principales de 1971 à 1990;Résidences principales de 1991 à 2005;Résidences principales de 2006 à 2015;Résidences principales après 2016;Taux de chauffage électrique
Régie électrique de Sainte-Foy-Tarentaise;Electricité;2023;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1019;7345.283;7.208324828263;0;;;;;;;;;;;;8079090;1563.21435521685;4549.64335773132;134040.335934205;172260.490051132;513514.72891083;806850.41808726;826707.079974816;1122131.15868475;448972.066592373;245315.781373412;717526.377802301;1022852.81841987;593842.632776522;462851.283044829;84143.2516336899;1199.97843954964
Régie électrique municipale de Prats-de-Mollo-la-Preste;Electricité;2023;76;Occitanie;RES;RESIDENTIEL;;1077;2669.616;2.47875208913649;0;;;;;;;;;;;;5974010;933.923137247819;4367.88212422654;122287.982740887;147695.416873066;361478.265149108;522527.12505785;645997.227493115;931091.614009506;357280.911725808;166623.983701284;460035.179042394;753961.515315188;530291.64337349;389051.454793946;73832.9433714233;1696.19785545941
Régies municipales d'électricité de Cazeres;Electricité;2023;76;Occitanie;RES;RESIDENTIEL;;3021;14164.0;4.68851373717312;0;;;;;;;;;;;;5974010;933.923137247819;4367.88212422654;122287.982740887;147695.416873066;361478.265149108;522527.12505785;645997.227493115;931091.614009506;357280.911725808;166623.983701284;460035.179042394;753961.515315188;530291.64337349;389051.454793946;73832.9433714233;1696.19785545941
réséda;Electricité;2023;44;Grand Est;RES;RESIDENTIEL;;154488;552567.565;3.57676690098907;4;;;;;;;;;;;;5563027;1167.37626859034;5684.57700976651;75265.2034445273;90270.7194661602;286981.292825926;500256.570332924;591897.623305467;942766.883653075;304029.356971487;260216.591365052;589085.335930904;682296.012253103;358881.954914575;250226.630187452;42702.4114055059;983.049328437156
SEM Beauvois Distrelec;Electricité;2023;32;Hauts-de-France;RES;RESIDENTIEL;;964;3773.0;3.91390041493776;0;;;;;;;;;;;;5998113;694.74808676016;4770.15916613199;80987.666646486;112306.406379546;337032.822872267;572569.480531121;700559.729794861;748756.558614428;259590.428675429;428535.706976793;600250.80797079;680147.076657731;301111.631378827;242387.955013036;40189.0581660997;1082.73907904424
SICAE ELY;Electricité;2023;11;Île-de-France;RES;RESIDENTIEL;;10266;59243.216;5.77081784531463;1;;;;;;;;;;;;12271794;3370.18648472608;4978.7823618327;541591.895649932;534536.507863224;1133518.02741352;1239527.35390795;835665.541041888;936459.608664424;611667.188890986;583255.372075313;1317588.61550672;1512244.18801075;677458.292047691;436899.563909523;82185.7140999547;1395.9620232811
SICAE de Carnin;Electricité;2023;32;Hauts-de-France;RES;RESIDENTIEL;;462;2357.0;5.1017316017316;0;;;;;;;;;;;;5998113;694.74808676016;4770.15916613199;80987.666646486;112306.406379546;337032.822872267;572569.480531121;700559.729794861;748756.558614428;259590.428675429;428535.706976793;600250.80797079;680147.076657731;301111.631378827;242387.955013036;40189.0581660997;1082.73907904424
SICAE de Precy-Saint-Martin;Electricité;2023;44;Grand Est;RES;RESIDENTIEL;;3583;24120.564;6.73194641361987;2;;;;;;;;;;;;5563027;1167.37626859034;5684.57700976651;75265.2034445273;90270.7194661602;286981.292825926;500256.570332924;591897.623305467;942766.883653075;304029.356971487;260216.591365052;589085.335930904;682296.012253103;358881.954914575;250226.630187452;42702.4114055059;983.049328437156
SICAE de la Somme et du Cambraisis;Gaz;2023;32;Hauts-de-France;RES;RESIDENTIEL;;59;772.0;13.0847457627119;3;;;;;;;;;;;;5998113;694.74808676016;4770.15916613199;80987.666646486;112306.406379546;337032.822872267;572569.480531121;700559.729794861;748756.558614428;259590.428675429;428535.706976793;600250.80797079;680147.076657731;301111.631378827;242387.955013036;40189.0581660997;1082.73907904424
SICAE des cantons de la Ferté-Alais et limitrophes;Electricité;2023;11;Île-de-France;RES;RESIDENTIEL;;15355;77456.719;5.04439719960925;0;;;;;;;;;;;;12271794;3370.18648472608;4978.7823618327;541591.895649932;534536.507863224;1133518.02741352;1239527.35390795;835665.541041888;936459.608664424;611667.188890986;583255.372075313;1317588.61550672;1512244.18801075;677458.292047691;436899.563909523;82185.7140999547;1395.9620232811
SOREA;Electricité;2023;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;10671;45305.262;4.24564351982007;0;;;;;;;;;;;;8079090;1563.21435521685;4549.64335773132;134040.335934205;172260.490051132;513514.72891083;806850.41808726;826707.079974816;1122131.15868475;448972.066592373;245315.781373412;717526.377802301;1022852.81841987;593842.632776522;462851.283044829;84143.2516336899;1199.97843954964
SRD;Electricité;2023;24;Centre-Val de Loire;RES;RESIDENTIEL;;24;92.0;3.83333333333333;4;;;;;;;;;;;;2574863;281.764571487062;1907.94128080951;34276.1120853461;47507.9186614634;141539.461461758;251813.199759989;300074.575960875;388857.7590609;200684.356138749;87260.0323434635;222651.004533442;356725.279109498;163083.457740368;116534.329361552;17130.5677632583;608.857990452937
SRD;Electricité;2023;52;Pays de la Loire;RES;RESIDENTIEL;;340;2197.0;6.46176470588235;0;;;;;;;;;;;;3832958;360.991471119227;1767.64348178669;57235.9658250402;69710.3985884408;192926.894677997;331616.07616179;429721.121918227;596490.091778754;211127.701157832;102386.032384887;276166.571434319;491699.885279527;314918.345161183;240209.666112912;41192.3474195885;621.162505372269
SRD;Electricité;2023;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;127172;702502.0;5.52403044695373;25;;;;;;;;;;;;6034388;687.697878993162;4494.76273578504;97955.2105804311;124317.196658794;312651.210539777;508986.989450434;685797.733828721;1071024.59216753;442074.741477379;208485.348565919;474033.744403112;759883.953363309;463829.694216129;384441.694765854;67983.756433986;1462.75032960558
Strasbourg Électricité Réseaux;Electricité;2023;44;Grand Est;RES;RESIDENTIEL;;470479;1991471.0;4.23285842726243;1;;;;;;;;;;;;5563027;1167.37626859034;5684.57700976651;75265.2034445273;90270.7194661602;286981.292825926;500256.570332924;591897.623305467;942766.883653075;304029.356971487;260216.591365052;589085.335930904;682296.012253103;358881.954914575;250226.630187452;42702.4114055059;983.049328437156
Trois Frontières Distribution Gaz;Gaz;2023;53;Bretagne;RES;RESIDENTIEL;;115;988.97;8.59973913043478;0;;;;;;;;;;;;3373835;359.598757515189;1534.16353235726;49492.9737842986;64086.7950244177;185036.695364175;292877.249189068;356439.514875792;588041.994752853;150821.381299378;99504.279348013;281127.937620158;456507.967583996;285562.638209921;224823.913435178;37627.1054939606;560.303587225277
Usines municipales d'Erstein;Electricité;2023;44;Grand Est;RES;RESIDENTIEL;;10363;56249.728;5.42793862781048;0;;;;;;;;;;;;5563027;1167.37626859034;5684.57700976651;75265.2034445273;90270.7194661602;286981.292825926;500256.570332924;591897.623305467;942766.883653075;304029.356971487;260216.591365052;589085.335930904;682296.012253103;358881.954914575;250226.630187452;42702.4114055059;983.049328437156
Vialis;Electricité;2023;44;Grand Est;RES;RESIDENTIEL;;47014;172160.429;3.66189707321223;0;;;;;;;;;;;;5563027;1167.37626859034;5684.57700976651;75265.2034445273;90270.7194661602;286981.292825926;500256.570332924;591897.623305467;942766.883653075;304029.356971487;260216.591365052;589085.335930904;682296.012253103;358881.954914575;250226.630187452;42702.4114055059;983.049328437156
Enedis;Electricité;2020;52;Pays de la Loire;RES;RESIDENTIEL;;2007570;9760355.99909616;4.8617761767192;0;21.74;2121508.40577199;7638847.59332417;1877819.752042;2607802.43560146;1.0567543875292;3.80502178919;0.935369502454211;1.29898456123645;1129.77212187964;1388.73948512132;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;44;Grand Est;RES;RESIDENTIEL;;2028197;9853292.67774789;4.85815365950541;0;25.07;2470445.26709017;7382847.41065772;987255.842936998;2132766.66347886;1.21804995623708;3.64010370326833;0.486765261430225;1.05155794209283;2502.33542274191;2160.29783843473;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;53;Bretagne;RES;RESIDENTIEL;;1948408;8403680.343;4.313;0;15.69;1318192.53;7085487.814;1489010.448;1851851.931;0.677;3.637;0.764;0.95;885.281;1243.68;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;24;Centre-Val de Loire;RES;RESIDENTIEL;;1248662;6518662.09787678;5.22051772046941;0;33.82;2204491.73803459;4314170.35984219;1413372.74281739;2260848.91771428;1.76548316360599;3.45503455686342;1.13190979049365;1.81061721884247;1559.73839826584;1599.61264939039;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;2040971;8985210.565;4.402;0;17.2;1545173.534;7440037.031;935968.521;1955782.588;0.757;3.645;0.459;0.958;1650.882;2089.582;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;24;Centre-Val de Loire;RES;RESIDENTIEL;;1280328;6274972.536;4.901;0;17.48;1097026.869;5177945.666;1013094.433;1525145.178;0.857;4.044;0.791;1.191;1082.848;1505.432;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;3024316;14656231.4646765;4.8461309812455;0;22.86;3351080.4730577;11305150.9916188;2354507.589871;3331839.87822236;1.10804574424687;3.73808523699863;0.778525653361289;1.10168377848821;1423.26169916543;1415.08988654605;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;28;Normandie;RES;RESIDENTIEL;;1751143;8831054.15944832;5.04302284819019;56;16.11;1422878.11885875;7408176.04058957;1016360.166074;1601727.76790698;0.812542504443526;4.23048034374667;0.580398154847434;0.914675596400167;1399.97430670178;1575.9450452433;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;11;Île-de-France;RES;RESIDENTIEL;;5845680;23268326.9414529;3.98043118019681;0;23.78;5533393.2836337;17734933.6578192;3147400.698958;4861051.64424512;0.946578205381359;3.03385297481545;0.538414812127588;0.83156307636496;1758.08351490347;1544.46545235072;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;11;Île-de-France;RES;RESIDENTIEL;;5782142;22449933.5142476;3.88263268426261;0;20.17;4527803.91372951;17922129.6005181;3274501.851306;5086955.4298101;0.78306688312558;3.09956580113703;0.566312942730566;0.879770062687859;1382.74587077226;1553.50513171377;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;11;Île-de-France;RES;RESIDENTIEL;;5715689;22378003.1972189;3.91518908695327;0;29.56;6615742.66524351;15762260.5319754;4090412.75980317;6460558.71881437;1.15747072054542;2.75771836640786;0.715646488079245;1.13032019741004;1617.37776936767;1579.4393128984;;;;;;;;;;;;;;;;;
Enedis;Electricité;2022;32;Hauts-de-France;RES;RESIDENTIEL;;2711836;11430071.101;4.215;71;13.96;1595290.344;9834780.757;1048768.011;2127453.944;0.588;3.627;0.387;0.785;1521.109;2028.527;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;52;Pays de la Loire;RES;RESIDENTIEL;;2037761;10454050.3805001;5.13016510792979;0;24.31;2541422.34165686;7912628.03884325;1683311.330126;2327810.12050773;1.24716408924151;3.88300101868828;0.826059253330493;1.14233716343954;1509.77558112594;1382.87557319149;;;;;;;;;;;;;;;;;
Enedis;Electricité;2020;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;1492521;6734456.12973834;4.51213492455941;0;21.9;1475048.89048375;5259407.23925459;859375.35569;1640253.64734631;0.98829355867271;3.5238413658867;0.575787781672754;1.0989819555948;1716.41981669281;1908.6579996576;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;1478502;6669670.42837904;4.51110003799727;56;17.2;1147331.40748514;5522339.02089391;632676.18962983;1310728.78408654;0.776009371299558;3.73509066669772;0.427917033341741;0.886524863738123;1813.45754161608;2071.72137275062;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;53;Bretagne;RES;RESIDENTIEL;;1875687;8693041.03421726;4.63459043764619;0;26.16;2273799.82030916;6419241.2139081;1699855.200733;2248137.99669654;1.21224906943917;3.42234136820701;0.906257387684087;1.19856777633824;1337.64324121764;1322.54676499922;;;;;;;;;;;;;;;;;
Enedis;Electricité;2021;53;Bretagne;RES;RESIDENTIEL;;1922218;9350398.8790833;4.86438004382609;0;23.81;2226567.6674267;7123831.2116566;1535604.768982;2031902.30994716;1.15833254470965;3.70604749911644;0.798871287742597;1.05706132704364;1449.96141741782;1323.1935397636;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;44;Grand Est;RES;RESIDENTIEL;;1987768;9239279.99179259;4.64806757719844;0;32.91;3040943.79723464;6198336.19455795;1409264.52748309;3913320.88373822;1.5298283286755;3.11823924852294;0.70896831394966;1.96870101729086;2157.82327443215;2776.85332130464;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;1486432;6697562.60588074;4.50579818375865;49;14.65;981181.589719015;5716381.01616173;517387.828416;984844.079153012;0.660091810267146;3.84570637349151;0.348073661234419;0.662555757110323;1896.41413235973;1903.49294100742;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;32;Hauts-de-France;RES;RESIDENTIEL;;2655388;11917892.4471095;4.4881924777507;0;27.52;3279542.57098953;8638349.87611995;1586154.616499;3287779.03917399;1.23505211705014;3.25314036070057;0.597334407061792;1.23815391165961;2067.60585435752;2072.7985815348;;;;;;;;;;;;;;;;;
Enedis;Electricité;2019;76;Occitanie;RES;RESIDENTIEL;;3395700;15751779.8016846;4.63874305789221;0;25.76;4057397.85748549;11694381.9441991;2878129.437067;4178182.87748201;1.19486346187399;3.44387959601822;0.847580598129105;1.23043345333275;1409.73432439517;1451.70082473422;;;;;;;;;;;;;;;;;
Enedis;Electricité;2018;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;3089376;15292262.6036803;4.94995190086291;87;21.4;3272292.69605236;12019969.9076279;2387834.88416924;3304693.25808266;1.05920829839177;3.89074360247115;0.772918182885231;1.06969603508367;1370.40157916565;1383.97059193329;;;;;;;;;;;;;;;;;
Antargaz-Finagaz;Gaz;2018;28;Normandie;RES;RESIDENTIEL;;186;11029.0;59.2956989247312;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antargaz-Finagaz;Gaz;2018;44;Grand Est;RES;RESIDENTIEL;;48;1670.0;34.7916666666667;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antargaz-Finagaz;Gaz;2018;53;Bretagne;RES;RESIDENTIEL;;2;3636.0;1818.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antargaz-Finagaz;Gaz;2019;28;Normandie;RES;RESIDENTIEL;;179;2774.0;15.4972067039106;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antargaz-Finagaz;Gaz;2021;44;Grand Est;RES;RESIDENTIEL;;114;2017.798;17.6999824561404;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arc Energies Maurienne;Electricité;2019;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1656;9733.0;5.8774154589372;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arc Energies Maurienne;Electricité;2021;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;2422;10779.0;4.45045417010735;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EdF-SEI;Electricité;2018;02;Martinique;RES;RESIDENTIEL;;177502;583508.976;3.28733747225383;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EdF-SEI;Electricité;2018;03;Guyane;RES;RESIDENTIEL;;62177;301605.852;4.85076237193818;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EdF-SEI;Electricité;2018;04;La Réunion;RES;RESIDENTIEL;;354128;1212141.331;3.42289039838702;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EdF-SEI;Electricité;2018;94;Corse;RES;RESIDENTIEL;;217089;1048973.363;4.83199684461212;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EdF-SEI;Electricité;2019;03;Guyane;RES;RESIDENTIEL;;62486;308748.384;4.94108094613193;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EdF-SEI;Electricité;2019;04;La Réunion;RES;RESIDENTIEL;;353586;1230024.214;3.47871299768656;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EdF-SEI;Electricité;2020;03;Guyane;RES;RESIDENTIEL;;63573;320805.986;5.04626155757948;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EdF-SEI;Electricité;2020;04;La Réunion;RES;RESIDENTIEL;;359658;1272646.971;3.53849204244032;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EdF-SEI;Electricité;2021;04;La Réunion;RES;RESIDENTIEL;;362548;1293660.645;3.56824653563114;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EdF-SEI;Electricité;2022;01;Guadeloupe;RES;RESIDENTIEL;;193791;661514.895;3.413548074988;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EdF-SEI;Electricité;2022;04;La Réunion;RES;RESIDENTIEL;;362381;1258370.307;3.47250630413846;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Electricité de Mayotte;Electricité;2020;06;Mayotte;RES;RESIDENTIEL;;42911;186376.3728;4.34332392160518;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Electricité de Mayotte;Electricité;2022;06;Mayotte;RES;RESIDENTIEL;;44788;181193.871;4.04558968920247;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie Pays Toy;Electricité;2019;76;Occitanie;RES;RESIDENTIEL;;3141;10200.0;3.24737344794651;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie Pays Toy;Electricité;2020;76;Occitanie;RES;RESIDENTIEL;;2824;8559.0;3.03080736543909;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie Pays Toy;Electricité;2021;76;Occitanie;RES;RESIDENTIEL;;2959;9784.015;3.30652754308888;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie développement services du Briançonnais;Electricité;2018;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;11588;53158.0;4.58733172247152;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie développement services du Briançonnais;Electricité;2019;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;11629;52457.0;4.51087797747012;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie développement services du Briançonnais;Electricité;2021;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;9146;39325.0;4.29969385523726;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie et Services de Seyssel;Electricité;2022;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;27305;169329.697;6.20141721296466;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie et Services de Seyssel;Gaz;2022;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;316;2000.941;6.3320917721519;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie et services de Seyssel;Electricité;2019;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;30080;206449.0;6.86333111702128;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie et services de Seyssel;Gaz;2021;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;180;2323.318;12.9073222222222;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lannemezan;Electricité;2020;76;Occitanie;RES;RESIDENTIEL;;3872;81941.307;21.1625276342975;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lannemezan;Electricité;2022;76;Occitanie;RES;RESIDENTIEL;;4443;111780.776;25.1588512266487;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lannemezan;Gaz;2018;76;Occitanie;RES;RESIDENTIEL;;2367;25335.0;10.7034220532319;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lannemezan;Gaz;2019;76;Occitanie;RES;RESIDENTIEL;;2222;20556.0;9.25112511251125;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lannemezan;Gaz;2020;76;Occitanie;RES;RESIDENTIEL;;2210;31625.266;14.3100751131222;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lannemezan;Gaz;2022;76;Occitanie;RES;RESIDENTIEL;;2399;61736.067;25.7340837849104;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lavaur;Electricité;2020;76;Occitanie;RES;RESIDENTIEL;;6241;32826.0;5.25973401698446;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lavaur;Electricité;2021;76;Occitanie;RES;RESIDENTIEL;;7065;36869.0;5.21854210898797;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lavaur;Electricité;2022;76;Occitanie;RES;RESIDENTIEL;;7200;36950.0;5.13194444444444;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lavaur;Gaz;2018;76;Occitanie;RES;RESIDENTIEL;;1010;10792.0;10.6851485148515;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lavaur;Gaz;2020;76;Occitanie;RES;RESIDENTIEL;;1014;9830.0;9.69428007889546;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Occitans;Electricité;2022;76;Occitanie;RES;RESIDENTIEL;;6107;31239.703;5.11539266415589;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et Services Sarre-Union;Electricité;2019;44;Grand Est;RES;RESIDENTIEL;;1766;8848.148;5.01027633069083;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et Services Sarre-Union;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;1414;5543.056;3.92012446958982;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et Services ville d'Amneville;Electricité;2019;44;Grand Est;RES;RESIDENTIEL;;5893;25147.4;4.26733412523333;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Creutzwald;Electricité;2019;44;Grand Est;RES;RESIDENTIEL;;7314;31275.256;4.27608094066174;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Creutzwald;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;6378;21848.392;3.42558670429602;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Pierrevillers;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;704;4188.159;5.94908948863636;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Schoeneck;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;1351;6017.882;4.45439082161362;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services d'Hagondange;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;5728;21955.566;3.83302479050279;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Regaz Bordeaux;Gaz;2022;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;227181;1810998.0;7.97160854120723;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
